op_id,op_name,op_str,sim_start,ana_start,delta_start,sim_end,ana_end,delta_end,sim_duration,ana_duration,delta_duration,sim_tiles,ana_N_fire,sim_avg_tile_dur,ana_T_fire,ana_OCI,ana_OTI,ana_ICI,ana_ICD,ana_fto
61,LinearOffChipLoadRef,LinearOffChipLoadRef_61 (rank=0),4204.0,582,-3622.0,200790.0,197214,-3576.0,196586.0,196632,46.0,8.0,8,24573.25,0,24579,24579,512,0,25161
62,LinearOffChipLoadRef,LinearOffChipLoadRef_62 (rank=0),4133.0,582,-3551.0,181330.0,197214,15884.0,177197.0,196632,19435.0,8.0,8,22149.625,0,24579,24579,512,0,25161
63,LinearOffChipLoadRef,LinearOffChipLoadRef_63 (rank=0),4137.0,582,-3555.0,193084.0,197214,4130.0,188947.0,196632,7685.0,8.0,8,23618.375,0,24579,24579,512,0,25161
64,LinearOffChipLoadRef,LinearOffChipLoadRef_64 (rank=0),4135.0,582,-3553.0,187472.0,197214,9742.0,183337.0,196632,13295.0,8.0,8,22917.125,0,24579,24579,512,0,25161
65,LinearOffChipLoadRef,LinearOffChipLoadRef_65 (rank=0),4200.0,582,-3618.0,200762.0,197214,-3548.0,196562.0,196632,70.0,8.0,8,24570.25,0,24579,24579,512,0,25161
66,LinearOffChipLoadRef,LinearOffChipLoadRef_66 (rank=0),4135.0,582,-3553.0,182486.0,197214,14728.0,178351.0,196632,18281.0,8.0,8,22293.875,0,24579,24579,512,0,25161
67,LinearOffChipLoadRef,LinearOffChipLoadRef_67 (rank=0),4139.0,582,-3557.0,197136.0,197214,78.0,192997.0,196632,3635.0,8.0,8,24124.625,0,24579,24579,512,0,25161
68,LinearOffChipLoadRef,LinearOffChipLoadRef_68 (rank=0),4135.0,582,-3553.0,185979.0,197214,11235.0,181844.0,196632,14788.0,8.0,8,22730.5,0,24579,24579,512,0,25161
69,Flatten,"Flatten_69 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
70,Flatten,"Flatten_70 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
71,Flatten,"Flatten_71 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
72,Flatten,"Flatten_72 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
73,Flatten,"Flatten_73 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
